date,nav,cash,weights
2020-03-05,84780.73711629685,0.0,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-06,81997.8020389322,-1.4551915228366852e-11,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-09,75679.30282389431,1.4551915228366852e-11,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-10,74389.5096933654,1.4551915228366852e-11,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-11,69821.8388417305,0.0,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-12,60377.22846237027,-7.275957614183426e-12,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-13,62847.29410946514,7.275957614183426e-12,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-16,61384.82284349666,0.0,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-17,65430.20603973912,1.4551915228366852e-11,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-18,63950.92105879554,1.4551915228366852e-11,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-19,67156.76254659737,1.4551915228366852e-11,"{'PKO': 0.1650506375355959, 'PKN': 0.1456109734466534, 'PZU': 0.11527576660519447, 'CDR': 0.09580309238874486, 'PEO': 0.08930119760742596, 'KGH': 0.06596083678472556, 'LPP': 0.06093669537814201, 'SPL': 0.052351861551123875, 'CPS': 0.04210661831049766, 'PGE': 0.03631224059541467, 'DNP': 0.03435143902149179, 'MBK': 0.027047398141749886, 'OPL': 0.022953041993283536, 'CCC': 0.016840666716548637, 'ALR': 0.014465037873619625, 'TPE': 0.009761094703855142, 'JSW': 0.005871401345932932}"
2020-03-20,68388.7303294771,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-23,64450.53215744575,-7.275957614183426e-12,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-24,66589.23196932583,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-25,66120.38800964512,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-26,68482.98856803542,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-27,67421.79100101664,1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-30,67618.70268228225,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-03-31,68913.9756229333,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-01,67505.06913106143,1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-02,67590.32441642444,1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-03,67870.58099422535,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-06,71528.8851545775,1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-07,73083.44334675204,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-08,71249.08643095428,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-09,72994.8050992023,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-10,72994.8050992023,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-13,72994.8050992023,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-14,75530.68487628523,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-15,72692.00894197977,1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-16,72196.81268774606,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-17,73331.0211451305,1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-20,73949.48162101101,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-21,70855.7334160771,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-22,72130.63569074743,-1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-23,72861.73261899971,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-24,71746.81961306823,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-27,70938.77373164904,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-28,71303.47865139322,1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-29,74624.23744615403,1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-04-30,74570.52338522773,1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-05-01,74570.52338522773,1.4551915228366852e-11,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-05-04,72213.89695790138,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-05-05,71916.76315279596,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-05-06,70500.4469433641,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
2020-05-07,71463.4896971308,0.0,"{'PKO': 0.16074868954280752, 'PZU': 0.12283827656772936, 'CDR': 0.12143225102402441, 'PKN': 0.11541389536599683, 'PEO': 0.09689596173345197, 'KGH': 0.06752952272457473, 'LPP': 0.0583364463385069, 'SPL': 0.05372411622418429, 'DNP': 0.04355629711029622, 'CPS': 0.04286036347557316, 'MBK': 0.026534784157108922, 'OPL': 0.026253796867971912, 'PGE': 0.02457440772126932, 'CCC': 0.014150650572702192, 'ALR': 0.012885118673565739, 'TPE': 0.007674873746312041, 'JSW': 0.004590548153924401}"
